0,-150
1,-170
2,-150
3,-150
4,-170
5,-130
6,-170
7,-150
8,-160
9,-150
10,-140
11,-150
12,-150
13,-180
14,-170
15,-140
16,-150
17,-160
18,-130
19,-150
20,-160
21,-170
22,-150
23,-160
24,-150
25,-180
26,-160
27,-140
28,-130
29,-180
30,-180
31,-170
32,-170
33,-160
34,-150
35,-150
36,-170
37,-160
38,-120
39,-150
40,-110
41,-170
42,340
43,-150
44,-150
45,-150
46,380
47,-170
48,-150
49,-150
50,-130
51,-150
52,-160
53,-110
54,-130
55,-150
56,370
57,-160
58,-150
59,-150
60,-190
61,-160
62,-150
63,-160
64,-150
65,-150
66,-170
67,-140
68,-160
69,-170
70,-200
71,-150
72,-150
73,-160
74,-150
75,-160
76,-170
77,-220
78,-100
79,-160
80,-140
81,-170
82,-180
83,360
84,-140
85,-140
86,-150
87,-120
88,-150
89,-160
90,-190
91,-100
92,-160
93,-180
94,-170
95,-150
96,-170
97,-160
98,-230
99,-150
100,-190
101,-110
102,-150
103,-190
104,-110
105,-200
106,-150
107,-150
108,390
109,-150
110,-150
111,-130
112,-160
113,-140
114,-150
115,-140
116,-160
117,-150
118,-170
119,-170
120,-150
121,-180
122,-160
123,-150
124,-130
125,-250
126,-130
127,-180
128,-130
129,-150
130,-220
131,-160
132,-90
133,-170
134,-120
135,-140
136,-120
137,-150
138,-160
139,-150
140,-100
141,-150
142,-170
143,-110
144,-170
145,-130
146,-130
147,-150
148,-130
149,-150
150,-160
151,-150
152,-150
153,-160
154,-140
155,-140
156,-140
157,-130
158,-170
159,-140
160,-150
161,-150
162,-190
163,-130
164,-170
165,-170
166,-150
167,-170
168,-170
169,-120
170,420
171,-130
172,-180
173,-160
174,-180
175,-130
176,-150
177,-150
178,-140
179,-170
180,-150
181,-140
182,-150
183,-140
184,-140
185,-180
186,-150
187,-190
188,-190
189,-150
190,-130
191,-150
192,-220
193,-150
194,-110
195,-180
196,-140
197,-180
198,-120
199,-160
200,-160
201,-120
202,-150
203,-150
204,-140
205,-120
206,-150
207,-150
208,-150
209,-160
210,-140
211,-190
212,-140
213,-140
214,-190
215,-210
216,-150
217,-150
218,-140
219,-170
220,-150
221,-140
222,400
223,-100
224,340
225,-170
226,-160
227,-140
228,-130
229,-180
230,-140
231,-150
232,-130
233,-160
234,-190
235,-150
236,-150
237,-120
238,-160
239,-160
240,-150
241,-140
242,-210
243,-150
244,-150
245,-130
246,-170
247,-140
248,-150
249,-160
250,-180
251,-180
252,-150
253,880
254,-110
255,-160
256,340
257,-160
258,-160
259,-170
260,-200
261,-150
262,-120
263,-140
264,-150
265,-200
266,-160
267,360
268,-80
269,-160
270,-180
271,-140
272,-130
273,-200
274,-140
275,-150
276,-180
277,-140
278,380
279,-150
280,-180
281,-150
282,-150
283,-130
284,-140
285,340
286,-180
287,-90
288,-140
289,-200
290,-130
291,350
292,-150
293,-150
294,-150
295,-150
296,-150
297,-120
298,-190
299,-150
300,-140
301,-150
302,-180
303,-160
304,-170
305,-140
306,-160
307,-150
308,-150
309,-190
310,-130
311,-80
312,-150
313,-150
314,-140
315,-100
316,-170
317,-150
318,-140
319,-120
320,-140
