0,-210
1,-250
2,-150
3,-170
4,-120
5,-180
6,-190
7,-180
8,-160
9,-150
10,-150
11,-180
12,-150
13,-110
14,-150
15,-120
16,-140
17,-180
18,-150
19,-200
20,-160
21,-130
22,-120
23,-150
24,-160
25,-120
26,330
27,-180
28,-160
29,-150
30,-220
31,-170
32,-130
33,-290
34,-220
35,-190
36,-270
37,-200
38,-180
39,-250
40,-240
41,-170
42,230
43,-170
44,-250
45,-150
46,-170
47,-130
48,-90
49,1370
50,-150
51,-140
52,350
53,430
54,370
55,320
56,-200
57,-200
58,-130
59,-35.8309518948453
60,-150
61,-170
62,-160
63,-110
64,-200
65,-100
66,-200
67,-60
68,-80
69,-110
70,-190
71,-60
72,-140
73,-190
74,-40
75,-150
76,-150
77,-30
78,-60
79,440
80,-170
81,-150
82,-180
83,-150
84,-190
85,-120
86,-140
87,-130
88,-120
89,-60
90,-160
91,380
92,-130
93,-160
94,-210
95,-90
96,-140
97,-130
98,-110
99,-160
100,-110
101,-140
102,-140
103,-60
104,-80
105,-160
106,-110
107,-80
108,-80
109,-60
110,-50
111,-160
112,-50
113,-150
114,1630
115,-120
116,-150
117,-130
118,-100
119,-120
120,-100
121,-100
122,-80
123,-40
124,360
125,-30
126,-150
127,-110
128,-100
129,-130
130,440
131,970
132,2010
133,890
134,1040
135,-120
136,-60
137,-80
138,2220
139,-60
140,-40
141,-140
142,-130
143,-50
144,-140
145,-40
146,-140
147,-40
148,-110
149,-90
150,-150
151,-40
152,-50
153,2000
154,-100
155,-150
156,-80
157,-50
158,-130
159,-140
160,-160
161,410
162,-90
163,-120
164,-50
165,-140
166,-100
167,-90
168,1000
169,-60
170,1070
171,-140
172,420
173,390
174,-120
175,-100
176,-80
177,-80
178,-70
179,-20
180,-50
181,-110
182,-90
183,4630
184,1560
185,-170
186,-110
187,420
188,-50
189,1530
190,440
191,-50
192,1288.585786437627
193,420
194,-80
195,-80
196,-180
197,-150
198,-110
199,-130
200,-110
201,-120
202,-110
203,-110
204,-150
205,-160
206,-70
207,-160
208,-110
209,-150
210,-110
211,-180
212,-150
213,-50
214,-110
215,-40
216,1637.7639320225003
217,980
218,-100
219,-140
220,-110
221,-160
222,-140
223,4470
224,-50
225,4450
226,-130
227,-120
228,6010
229,-60
230,-150
231,-100
232,-120
233,597.1715728752538
234,470
235,47.763932022500214
236,-160
237,370
238,430
239,-110
240,460
241,-30
242,-130
243,-160
244,-100
245,-100
246,-20
247,-70
248,-100
249,-100
